"","CatalogNumber","YearCollected","MonthCollected","DayCollected","IndividualFishID","Dissector_and_Examiner","DissectionDate","Sex","TotalLength_mm","StandardLength_mm","Weight_mg","CI","combo","Latitude","Longitude","psite_spp","psite_count"
"2112","147855","1987",1,"22","147855_01","GC","11/27/2023","na",50,39,NA,"impact","impact_1984-1993","30.76528","-89.83222","TREM.LIP",0
"2113","153841","1988",10,"20","153841_02","JT CJW","6/25/2024",NA,101,75,6185,"impact","impact_1984-1993","30.70222","-89.84417","TREM.LIP",0
"2114","153841","1988",10,"20","153841_01","DJB JT GMC","6/26/2024",NA,101,73,5899,"impact","impact_1984-1993","30.70222","-89.84417","TREM.LIP",0
"2115","157299","1990",1,"25","157299_01","JT DJB KL","6/26/2024",NA,98,70,5110,"control","control_1984-1993","30.77583","-89.82722","TREM.LIP",0
"2116","157299","1990",1,"25","157299_02","SC DJB DMDM","6/27/2024",NA,84,65,2725,"control","control_1984-1993","30.77583","-89.82722","TREM.LIP",0
"2117","157316","1990",1,"25","157316_01","JT DJB GMC","6/27/2024",NA,70,52,1795,"impact","impact_1984-1993","30.75667","-89.82611","TREM.LIP",0
"2118","157316","1990",1,"25","157316_02","IJ DJB/ KL ","6/27/2024","MA",40,38,NA,"impact","impact_1984-1993","30.75667","-89.82611","TREM.LIP",0
"2119","157351","1990",1,"25","157351_02","DJB DMDM","6/27/2024",NA,127,95,11785,"impact","impact_1984-1993","30.70222","-89.84417","TREM.LIP",0
"2120","157351","1990",1,"25","157351_01","SC KL","6/27/2024",NA,108,80,NA,"impact","impact_1984-1993","30.70222","-89.84417","TREM.LIP",0
"2121","159967","1991",1,"3","159967_01","SC JT KL","6/26/2024",NA,64,50,1534,"control","control_1984-1993","30.77583","-89.82722","TREM.LIP",0
"2122","159967","1991",1,"3","159967_02","DJB GMC","6/26/2024",NA,69,51,1754,"control","control_1984-1993","30.77583","-89.82722","TREM.LIP",0
"2123","160020","1991",1,"3","160020_02","IJ SC GMC","6/27/2024",NA,72,61,2872,"impact","impact_1984-1993","30.705","-89.84611","TREM.LIP",0
"2124","160020","1991",1,"3","160020_01","DJB GMC","6/27/2024",NA,80,58,3120,"impact","impact_1984-1993","30.705","-89.84611","TREM.LIP",0
"2125","182143","1997",1,"4","182143_02","DJB JT CJW","6/26/2024",NA,103,81,6953,"impact","impact_1994-2003","30.73694","-89.82694","TREM.LIP",0
"2126","182143","1997",1,"4","182143_01","SC CLW","6/24/2024",NA,100,76,5450,"impact","impact_1994-2003","30.73694","-89.82694","TREM.LIP",0
"2127","185384","1998",1,"24","185384_01","HT KL CNW","1/22/2024","na",100,78,NA,"impact","impact_1994-2003","30.75444","-89.82722","TREM.LIP",0
"2128","185384","1998",1,"24","185384_02","SD KL DD GC CNW","1/23/2024",NA,55,45,NA,"impact","impact_1994-2003","30.75444","-89.82722","TREM.LIP",0
"2129","190279","2000",1,"8","190279_01","DJB DJB/  GMC","6/27/2024",NA,114,81,8762,"control","control_1994-2003","30.77611","-89.82777","TREM.LIP",0
"2130","190279","2000",1,"8","190279_02","SC DJB","6/26/2024",NA,59,45,1177,"control","control_1994-2003","30.77611","-89.82777","TREM.LIP",0
"2131","190621","2000",4,"7","190621_02","IJ JT GMC","6/26/2024",NA,62,50,1542,"impact","impact_1994-2003","30.75444","-89.82722","TREM.LIP",0
"2132","190621","2000",4,"7","190621_01","SC JT","6/26/2024",NA,70,54,2650,"impact","impact_1994-2003","30.75444","-89.82722","TREM.LIP",0
"2133","193706","2002",1,"26","193706_02","IJ JT KL DB","6/25/2024",NA,95,78,5096,"impact","impact_1994-2003","30.74055","-89.82694","TREM.LIP",0
"2134","193706","2003",1,"26","193706_01","DJB GMC","6/25/2024",NA,107,79,8342,"impact","impact_1994-2003","30.74055","-89.82694","TREM.LIP",0
"2135","198297","2005",2,"12","198297_01","JT SC CJW","6/25/2024",NA,58,44,1220,"impact","impact_2004-2013","30.74055","-89.82694","TREM.LIP",0
"2136","198297","2005",2,"12","198297_01","SC DMDM","6/25/2024",NA,60,47,1403,"impact","impact_2004-2013","30.74055","-89.82694","TREM.LIP",0
"2137","31060","1963",8,"30","31060-02","SC KL","6/25/2024",NA,52,41,994,"impact","impact_1954-1963","30.76222","-89.83111","TREM.MEGICT",0
"2138","31060","1963",8,"30","31060_1","SC GMC","6/25/2024",NA,51,39,875,"impact","impact_1954-1963","30.76222","-89.83111","TREM.MEGICT",0
"2139","31146","1963",6,"23","31146_01","SC DJB CJW","6/26/2024",NA,42,34,552,"impact","impact_1954-1963","30.75667","-89.82611","TREM.MEGICT",0
"2140","31146","1963",6,"23","31146_02","DJB CJW","6/27/2024",NA,44,34,609,"impact","impact_1954-1963","30.75667","-89.82611","TREM.MEGICT",0
"2141","31177","1963",5,"20","31177_01","JT DJB/ GMC","6/26/2024","",100,75,7371,"impact","impact_1954-1963","30.75667","-89.82611","TREM.MEGICT",0
"2142","31177","1963",5,"20","31177_02","JT DMDM","6/25/2024",NA,79,60,3237,"impact","impact_1954-1963","30.75667","-89.82611","TREM.MEGICT",0
"2143","31181","1963",5,"19","31181_02","DJB DMDM","6/25/2024","F",109,82,8770,"control","control_1954-1963","30.76805","-89.83083","TREM.MEGICT",0
"2144","31267","1963",7,"11","31267_02","KL","11/20/2023","na",65,49,NA,"impact","impact_1954-1963","30.74","-89.82777","TREM.MEGICT",0
"2145","31267","1963",7,"11","31267_01","chw kl gc cnw","11/20/2023","na",66,52,NA,"impact","impact_1954-1963","30.74","-89.82777","TREM.MEGICT",0
"2146","31542","1963",10,"24","31542_01","IJ GMC","6/25/2024",NA,90,78,5064,"impact","impact_1954-1963","30.74055","-89.82694","TREM.MEGICT",0
"2147","31542","1963",10,"24","31542_02","SC DJB KL","6/25/2024",NA,80,65,3533,"impact","impact_1954-1963","30.74055","-89.82694","TREM.MEGICT",0
"2148","31804","1963",11,"14","31804_02","IJ JT CJW","6/26/2024",NA,109,90,8310,"impact","impact_1954-1963","30.705","-89.84611","TREM.MEGICT",0
"2149","31804","1963",11,"14","31804_01","DJB IJ KL","6/26/2024",NA,99,70,6317,"impact","impact_1954-1963","30.705","-89.84611","TREM.MEGICT",0
"2150","31808","1963",11,"14-15","31808_02","IJ SC KL","6/27/2024",NA,125,92,14234,"impact","impact_1954-1963","30.70222","-89.84417","TREM.MEGICT",0
"2151","31808","1963",11,"14-15","31808_01","DJB SC CJW","6/27/2024",NA,129,97,14151,"impact","impact_1954-1963","30.70222","-89.84417","TREM.MEGICT",0
"2152","37835","1965",5,"21","37835_01","IJ DJB KL","6/25/2024",NA,99,68,5354,"control","control_1964-1973","30.76805","-89.83083","TREM.MEGICT",0
"2153","37835","1965",5,"21","37835_02","JT DJB KL","6/25/2024",NA,96,72,4538,"control","control_1964-1973","30.76805","-89.83083","TREM.MEGICT",0
"2154","39300","1965",11,"19","39300_02","DJB JT KL","6/26/2024",NA,98,73,6744,"impact","impact_1964-1973","30.75667","-89.82611","TREM.MEGICT",0
"2155","39300","1965",11,"19","39300_01","SC IJ KL GC","6/26/2024",NA,99,78,5471,"impact","impact_1964-1973","30.75667","-89.82611","TREM.MEGICT",0
"2156","40125","1966",3,"17","40125_02","gmc cnw kl","1/23/2024","na",68,52,NA,"impact","impact_1964-1973","30.75667","-89.82611","TREM.MEGICT",0
"2157","40125","1966",3,"17","40125_01","ht kl sd gmc","1/23/2024","na",91,74,NA,"impact","impact_1964-1973","30.75667","-89.82611","TREM.MEGICT",0
"2158","40616","1966",4,"22","40616_02","JT DJB GMC","6/25/2024",NA,52,39,902,"control","control_1964-1973","30.77861","-89.82972","TREM.MEGICT",0
"2159","40616","1966",4,"22","40616_01","SC DJB IJ","6/25/2024",NA,110,85,7815,"control","control_1964-1973","30.77861","-89.82972","TREM.MEGICT",0
"2160","58071","1969",7,"14","58071_01","IJ DJB CJW","6/25/2024",NA,39,31,NA,"impact","impact_1964-1973","30.75667","-89.82611","TREM.MEGICT",0
"2161","58071","1969",7,"14","58071_02","JT KL ","6/25/2024",NA,49,38,911,"impact","impact_1964-1973","30.75667","-89.82611","TREM.MEGICT",0
"2162","59446","1969",10,"28","59446_01","IJ SC KL","6/27/2024",NA,77,56,3048,"control","control_1964-1973","30.76805","-89.83083","TREM.MEGICT",0
"2163","59446","1969",10,"28","59446_02","JT SC","6/27/2024",NA,96,71,5169,"control","control_1964-1973","30.76805","-89.83083","TREM.MEGICT",0
"2164","62094","1970",4,"21","62094_01","SC DMDM ","6/27/2024",NA,75,63,3364,"control","control_1964_1973","30.77861","-89.82972","TREM.MEGICT",0
"2165","62094","1970",4,"21","62094_02","SC DJB","6/27/2024",NA,77,62,NA,"control","control_1964_1973","30.77861","-89.82972","TREM.MEGICT",0
"2166","63780","1970",7,"9","63780_02","JT DJB KL","6/25/2024","M",40,37,759,"impact","impact_1964-1973","30.75667","-89.82611","TREM.MEGICT",0
"2167","63780","1970",7,"9","63780_01","SC DMDM","6/25/2024",NA,47,36,701,"impact","impact_1964-1973","30.75667","-89.82611","TREM.MEGICT",0
"2168","68158","1971",1,"25","68158_02","IJ SC GMC","6/27/2024",NA,135,114,18436,"control","control_1964-1973","30.77472","-89.82806","TREM.MEGICT",0
"2169","68158","1971",1,"25","68158_01","JT SC DMDM","6/27/2024",NA,107,83,7279,"control","control_1964-1973","30.77472","-89.82806","TREM.MEGICT",0
"2170","79538","1972",7,"12","79538_01","IJ SC CJW","6/27/2024",NA,79,63,3956,"impact","impact_1964-1973","30.75667","-89.82611","TREM.MEGICT",0
"2171","79538","1972",7,"12","79538_02","JT SC GMC","6/27/2024",NA,52,41,822,"impact","impact_1964-1973","30.75667","-89.82611","TREM.MEGICT",0
"2172","83744","1973",7,"11","83744_02","JT DJB DMDM","6/25/2024",NA,62,48,1662,"impact","impact_1964-1973","30.75667","-89.82611","TREM.MEGICT",0
"2173","83744","1973",7,"11","83744_01","SC DJB CJW","6/25/2024",NA,51,40,930,"impact","impact_1964-1973","30.75667","-89.82611","TREM.MEGICT",0
"2174","90827","1974",10,"29","90827_01","JT KL","6/26/2024",NA,88,68,4447,"impact","impact_1974-1983","30.705","-89.84611","TREM.MEGICT",0
"2175","90827","1974",10,"29","90827_02","IJ JT KL","6/26/2024","F",119,91,10852,"impact","impact_1974-1983","30.705","-89.84611","TREM.MEGICT",0
"2176","97015","1976",1,"22","97015_01","IJ JT DMDM","6/27/2024",NA,70,50,2400,"impact","impact_1974-1983","30.74055","-89.82694","TREM.MEGICT",0
"2177","97015","1976",1,"22","97015_02","JT DMDM","6/27/2024",NA,80,60,3105,"impact","impact_1974-1983","30.74055","-89.82694","TREM.MEGICT",0
"2178","99517","1976",10,"13","99517_01","SC JT GMC","6/26/2024","",104,81,7227,"impact","impact_1974-1983","30.705","-89.84611","TREM.MEGICT",0
"2179","99517","1976",10,"13","99517_02","DJB KL","6/26/2024",NA,91,68,4891,"impact","impact_1974-1983","30.705","-89.84611","TREM.MEGICT",0
"2180","105376","1977",12,"19","105376_01","JT GMC","6/25/2024",NA,45,31,746,"control","control_1974-1983","30.77861","-89.82972","TREM.MEGICT",0
"2181","105376","1977",12,"19","105376_02","JT CJW","6/26/2024",NA,61,41.5,1562,"control","control_1974-1983","30.77861","-89.82972","TREM.MEGICT",0
"2182","108482","1978",7,"19","108482_01","DJB GMC","6/26/2024",NA,49,42,1263,"control","control_1974-1983","30.76805","-89.83083","TREM.MEGICT",0
"2183","108482","1978",7,"19","108482_02","SC DJB KL","6/26/2024",NA,48,37,694,"control","control_1974-1983","30.76805","-89.83083","TREM.MEGICT",0
"2184","108500","1978",7,"19","108500_01","SC DJB CJW","6/25/2024",NA,31,26,220,"impact","impact_1974-1983","30.75667","-89.82611","TREM.MEGICT",0
"2185","108500","1978",7,"19","108500_02","IJ BJB DMDM","6/25/2024",NA,54,38,1028,"impact","impact_1974-1983","30.75667","-89.82611","TREM.MEGICT",0
"2186","108551","1978",7,"19","108551_02","SC DJB KL","6/26/2024",NA,77,61,2788,"impact","impact_1974-1983","30.70222","-89.84417","TREM.MEGICT",0
"2187","108551","1978",7,"19","108551_01","DJB DJB/CJW","6/27/2024",NA,78,58,2974,"impact","impact_1974-1983","30.70222","-89.84417","TREM.MEGICT",0
"2188","109076","1978",8,"29","109076_02","DJB CJW","6/27/2024",NA,61,46,1328,"control","control_1974-1983","30.77861","-89.82972","TREM.MEGICT",0
"2189","109076","1978",8,"29","109076_01","SC DJB CJW","6/27/2024",NA,67,50,2038,"control","control_1974-1983","30.77861","-89.82972","TREM.MEGICT",0
"2190","115142","1979",10,"24","115142_01","IJ DHB.SC ","6/27/2024",NA,81,60,3727,"control","control_1974-1983","30.76805","-89.83083","TREM.MEGICT",0
"2191","115142","1979",10,"24","1152142_02","SC JT KL","6/27/2024",NA,74,61,2764,"control","control_1974-1983","30.76805","-89.83083","TREM.MEGICT",0
"2192","118276","1980",10,"23","118276_01","DD KL CHW CNW","1/17/2024",NA,60,49,NA,"control","control_1974-1983","30.76805","-89.83083","TREM.MEGICT",1
"2193","118276","1980",10,"23","118276_02","GC","1/17/2024",NA,89,64,NA,"control","control_1974-1983","30.76805","-89.83083","TREM.MEGICT",0
"2194","124399","1982",1,"28","124399_02","JT SC KL","6/27/2024",NA,74,54,2200,"control","control_1974-1983","30.77861","-89.82972","TREM.MEGICT",0
"2195","124399","1982",1,"28","124399_01","DJB KL","6/27/2024",NA,93,67,5063,"control","control_1974-1983","30.77861","-89.82972","TREM.MEGICT",8
"2196","136244","1984",7,"17","136244_01","DJB GMC","6/27/2024",NA,139,104,15681,"impact","impact_1984-1993","30.74055","-89.82694","TREM.MEGICT",1
"2197","136244","1984",7,"17","136244_02","IJ SC CJW","6/27/2024",NA,127,88,10599,"impact","impact_1984-1993","30.74055","-89.82694","TREM.MEGICT",0
"2198","146787","1986",10,"9","146787_01","KL","7/14/2023",NA,85,64,NA,"impact","impact_1984-1993","30.70222","-89.84417","TREM.MEGICT",0
"2199","146787","1986",10,"9","146787_02","CNW KL","11/30/2023",NA,85,68,NA,"impact","impact_1984-1993","30.70222","-89.84417","TREM.MEGICT",0
"2200","147855","1987",1,"22","147855_02","CHW KL","11/27/2023",NA,87,64,NA,"impact","impact_1984-1993","30.76528","-89.83222","TREM.MEGICT",0
"2201","147855","1987",1,"22","147855_01","GC","11/27/2023","na",50,39,NA,"impact","impact_1984-1993","30.76528","-89.83222","TREM.MEGICT",1
"2202","153841","1988",10,"20","153841_02","JT CJW","6/25/2024",NA,101,75,6185,"impact","impact_1984-1993","30.70222","-89.84417","TREM.MEGICT",0
"2203","153841","1988",10,"20","153841_01","DJB JT GMC","6/26/2024",NA,101,73,5899,"impact","impact_1984-1993","30.70222","-89.84417","TREM.MEGICT",4
"2204","157299","1990",1,"25","157299_01","JT DJB KL","6/26/2024",NA,98,70,5110,"control","control_1984-1993","30.77583","-89.82722","TREM.MEGICT",2
"2205","157299","1990",1,"25","157299_02","SC DJB DMDM","6/27/2024",NA,84,65,2725,"control","control_1984-1993","30.77583","-89.82722","TREM.MEGICT",0
"2206","157316","1990",1,"25","157316_01","JT DJB GMC","6/27/2024",NA,70,52,1795,"impact","impact_1984-1993","30.75667","-89.82611","TREM.MEGICT",1
"2207","157316","1990",1,"25","157316_02","IJ DJB/ KL ","6/27/2024","MA",40,38,NA,"impact","impact_1984-1993","30.75667","-89.82611","TREM.MEGICT",0
"2208","157351","1990",1,"25","157351_02","DJB DMDM","6/27/2024",NA,127,95,11785,"impact","impact_1984-1993","30.70222","-89.84417","TREM.MEGICT",0
"2209","157351","1990",1,"25","157351_01","SC KL","6/27/2024",NA,108,80,NA,"impact","impact_1984-1993","30.70222","-89.84417","TREM.MEGICT",0
"2210","159967","1991",1,"3","159967_01","SC JT KL","6/26/2024",NA,64,50,1534,"control","control_1984-1993","30.77583","-89.82722","TREM.MEGICT",0
"2211","159967","1991",1,"3","159967_02","DJB GMC","6/26/2024",NA,69,51,1754,"control","control_1984-1993","30.77583","-89.82722","TREM.MEGICT",0
"2212","160020","1991",1,"3","160020_02","IJ SC GMC","6/27/2024",NA,72,61,2872,"impact","impact_1984-1993","30.705","-89.84611","TREM.MEGICT",0
"2213","160020","1991",1,"3","160020_01","DJB GMC","6/27/2024",NA,80,58,3120,"impact","impact_1984-1993","30.705","-89.84611","TREM.MEGICT",2
"2214","182143","1997",1,"4","182143_02","DJB JT CJW","6/26/2024",NA,103,81,6953,"impact","impact_1994-2003","30.73694","-89.82694","TREM.MEGICT",0
"2215","182143","1997",1,"4","182143_01","SC CLW","6/24/2024",NA,100,76,5450,"impact","impact_1994-2003","30.73694","-89.82694","TREM.MEGICT",0
"2216","185384","1998",1,"24","185384_01","HT KL CNW","1/22/2024","na",100,78,NA,"impact","impact_1994-2003","30.75444","-89.82722","TREM.MEGICT",25
"2217","185384","1998",1,"24","185384_02","SD KL DD GC CNW","1/23/2024",NA,55,45,NA,"impact","impact_1994-2003","30.75444","-89.82722","TREM.MEGICT",1
"2218","190279","2000",1,"8","190279_01","DJB DJB/  GMC","6/27/2024",NA,114,81,8762,"control","control_1994-2003","30.77611","-89.82777","TREM.MEGICT",1
"2219","190279","2000",1,"8","190279_02","SC DJB","6/26/2024",NA,59,45,1177,"control","control_1994-2003","30.77611","-89.82777","TREM.MEGICT",0
"2220","190621","2000",4,"7","190621_02","IJ JT GMC","6/26/2024",NA,62,50,1542,"impact","impact_1994-2003","30.75444","-89.82722","TREM.MEGICT",1
"2221","190621","2000",4,"7","190621_01","SC JT","6/26/2024",NA,70,54,2650,"impact","impact_1994-2003","30.75444","-89.82722","TREM.MEGICT",0
"2222","193706","2002",1,"26","193706_02","IJ JT KL DB","6/25/2024",NA,95,78,5096,"impact","impact_1994-2003","30.74055","-89.82694","TREM.MEGICT",0
"2223","193706","2003",1,"26","193706_01","DJB GMC","6/25/2024",NA,107,79,8342,"impact","impact_1994-2003","30.74055","-89.82694","TREM.MEGICT",1
"2224","198297","2005",2,"12","198297_01","JT SC CJW","6/25/2024",NA,58,44,1220,"impact","impact_2004-2013","30.74055","-89.82694","TREM.MEGICT",1
"2225","198297","2005",2,"12","198297_01","SC DMDM","6/25/2024",NA,60,47,1403,"impact","impact_2004-2013","30.74055","-89.82694","TREM.MEGICT",0
"2226","31060","1963",8,"30","31060-02","SC KL","6/25/2024",NA,52,41,994,"impact","impact_1954-1963","30.76222","-89.83111","TREM.PHYLS",0
"2227","31060","1963",8,"30","31060_1","SC GMC","6/25/2024",NA,51,39,875,"impact","impact_1954-1963","30.76222","-89.83111","TREM.PHYLS",0
"2228","31146","1963",6,"23","31146_01","SC DJB CJW","6/26/2024",NA,42,34,552,"impact","impact_1954-1963","30.75667","-89.82611","TREM.PHYLS",0
"2229","31146","1963",6,"23","31146_02","DJB CJW","6/27/2024",NA,44,34,609,"impact","impact_1954-1963","30.75667","-89.82611","TREM.PHYLS",0
"2230","31177","1963",5,"20","31177_01","JT DJB/ GMC","6/26/2024","",100,75,7371,"impact","impact_1954-1963","30.75667","-89.82611","TREM.PHYLS",0
"2231","31177","1963",5,"20","31177_02","JT DMDM","6/25/2024",NA,79,60,3237,"impact","impact_1954-1963","30.75667","-89.82611","TREM.PHYLS",0
"2232","31181","1963",5,"19","31181_02","DJB DMDM","6/25/2024","F",109,82,8770,"control","control_1954-1963","30.76805","-89.83083","TREM.PHYLS",0
"2233","31267","1963",7,"11","31267_02","KL","11/20/2023","na",65,49,NA,"impact","impact_1954-1963","30.74","-89.82777","TREM.PHYLS",0
"2234","31267","1963",7,"11","31267_01","chw kl gc cnw","11/20/2023","na",66,52,NA,"impact","impact_1954-1963","30.74","-89.82777","TREM.PHYLS",0
"2235","31542","1963",10,"24","31542_01","IJ GMC","6/25/2024",NA,90,78,5064,"impact","impact_1954-1963","30.74055","-89.82694","TREM.PHYLS",0
"2236","31542","1963",10,"24","31542_02","SC DJB KL","6/25/2024",NA,80,65,3533,"impact","impact_1954-1963","30.74055","-89.82694","TREM.PHYLS",0
"2237","31804","1963",11,"14","31804_02","IJ JT CJW","6/26/2024",NA,109,90,8310,"impact","impact_1954-1963","30.705","-89.84611","TREM.PHYLS",0
"2238","31804","1963",11,"14","31804_01","DJB IJ KL","6/26/2024",NA,99,70,6317,"impact","impact_1954-1963","30.705","-89.84611","TREM.PHYLS",0
"2239","31808","1963",11,"14-15","31808_02","IJ SC KL","6/27/2024",NA,125,92,14234,"impact","impact_1954-1963","30.70222","-89.84417","TREM.PHYLS",0
"2240","31808","1963",11,"14-15","31808_01","DJB SC CJW","6/27/2024",NA,129,97,14151,"impact","impact_1954-1963","30.70222","-89.84417","TREM.PHYLS",0
"2241","37835","1965",5,"21","37835_01","IJ DJB KL","6/25/2024",NA,99,68,5354,"control","control_1964-1973","30.76805","-89.83083","TREM.PHYLS",0
"2242","37835","1965",5,"21","37835_02","JT DJB KL","6/25/2024",NA,96,72,4538,"control","control_1964-1973","30.76805","-89.83083","TREM.PHYLS",0
"2243","39300","1965",11,"19","39300_02","DJB JT KL","6/26/2024",NA,98,73,6744,"impact","impact_1964-1973","30.75667","-89.82611","TREM.PHYLS",0
"2244","39300","1965",11,"19","39300_01","SC IJ KL GC","6/26/2024",NA,99,78,5471,"impact","impact_1964-1973","30.75667","-89.82611","TREM.PHYLS",0
"2245","40125","1966",3,"17","40125_02","gmc cnw kl","1/23/2024","na",68,52,NA,"impact","impact_1964-1973","30.75667","-89.82611","TREM.PHYLS",0
"2246","40125","1966",3,"17","40125_01","ht kl sd gmc","1/23/2024","na",91,74,NA,"impact","impact_1964-1973","30.75667","-89.82611","TREM.PHYLS",0
"2247","40616","1966",4,"22","40616_02","JT DJB GMC","6/25/2024",NA,52,39,902,"control","control_1964-1973","30.77861","-89.82972","TREM.PHYLS",0
"2248","40616","1966",4,"22","40616_01","SC DJB IJ","6/25/2024",NA,110,85,7815,"control","control_1964-1973","30.77861","-89.82972","TREM.PHYLS",0
"2249","58071","1969",7,"14","58071_01","IJ DJB CJW","6/25/2024",NA,39,31,NA,"impact","impact_1964-1973","30.75667","-89.82611","TREM.PHYLS",0
"2250","58071","1969",7,"14","58071_02","JT KL ","6/25/2024",NA,49,38,911,"impact","impact_1964-1973","30.75667","-89.82611","TREM.PHYLS",0
"2251","59446","1969",10,"28","59446_01","IJ SC KL","6/27/2024",NA,77,56,3048,"control","control_1964-1973","30.76805","-89.83083","TREM.PHYLS",0
"2252","59446","1969",10,"28","59446_02","JT SC","6/27/2024",NA,96,71,5169,"control","control_1964-1973","30.76805","-89.83083","TREM.PHYLS",0
"2253","62094","1970",4,"21","62094_01","SC DMDM ","6/27/2024",NA,75,63,3364,"control","control_1964_1973","30.77861","-89.82972","TREM.PHYLS",0
"2254","62094","1970",4,"21","62094_02","SC DJB","6/27/2024",NA,77,62,NA,"control","control_1964_1973","30.77861","-89.82972","TREM.PHYLS",0
"2255","63780","1970",7,"9","63780_02","JT DJB KL","6/25/2024","M",40,37,759,"impact","impact_1964-1973","30.75667","-89.82611","TREM.PHYLS",0
"2256","63780","1970",7,"9","63780_01","SC DMDM","6/25/2024",NA,47,36,701,"impact","impact_1964-1973","30.75667","-89.82611","TREM.PHYLS",0
"2257","68158","1971",1,"25","68158_02","IJ SC GMC","6/27/2024",NA,135,114,18436,"control","control_1964-1973","30.77472","-89.82806","TREM.PHYLS",0
"2258","68158","1971",1,"25","68158_01","JT SC DMDM","6/27/2024",NA,107,83,7279,"control","control_1964-1973","30.77472","-89.82806","TREM.PHYLS",0
"2259","79538","1972",7,"12","79538_01","IJ SC CJW","6/27/2024",NA,79,63,3956,"impact","impact_1964-1973","30.75667","-89.82611","TREM.PHYLS",0
"2260","79538","1972",7,"12","79538_02","JT SC GMC","6/27/2024",NA,52,41,822,"impact","impact_1964-1973","30.75667","-89.82611","TREM.PHYLS",0
"2261","83744","1973",7,"11","83744_02","JT DJB DMDM","6/25/2024",NA,62,48,1662,"impact","impact_1964-1973","30.75667","-89.82611","TREM.PHYLS",0
"2262","83744","1973",7,"11","83744_01","SC DJB CJW","6/25/2024",NA,51,40,930,"impact","impact_1964-1973","30.75667","-89.82611","TREM.PHYLS",0
"2263","90827","1974",10,"29","90827_01","JT KL","6/26/2024",NA,88,68,4447,"impact","impact_1974-1983","30.705","-89.84611","TREM.PHYLS",0
"2264","90827","1974",10,"29","90827_02","IJ JT KL","6/26/2024","F",119,91,10852,"impact","impact_1974-1983","30.705","-89.84611","TREM.PHYLS",0
"2265","97015","1976",1,"22","97015_01","IJ JT DMDM","6/27/2024",NA,70,50,2400,"impact","impact_1974-1983","30.74055","-89.82694","TREM.PHYLS",0
"2266","97015","1976",1,"22","97015_02","JT DMDM","6/27/2024",NA,80,60,3105,"impact","impact_1974-1983","30.74055","-89.82694","TREM.PHYLS",0
"2267","99517","1976",10,"13","99517_01","SC JT GMC","6/26/2024","",104,81,7227,"impact","impact_1974-1983","30.705","-89.84611","TREM.PHYLS",0
"2268","99517","1976",10,"13","99517_02","DJB KL","6/26/2024",NA,91,68,4891,"impact","impact_1974-1983","30.705","-89.84611","TREM.PHYLS",0
"2269","105376","1977",12,"19","105376_01","JT GMC","6/25/2024",NA,45,31,746,"control","control_1974-1983","30.77861","-89.82972","TREM.PHYLS",0
"2270","105376","1977",12,"19","105376_02","JT CJW","6/26/2024",NA,61,41.5,1562,"control","control_1974-1983","30.77861","-89.82972","TREM.PHYLS",0
"2271","108482","1978",7,"19","108482_01","DJB GMC","6/26/2024",NA,49,42,1263,"control","control_1974-1983","30.76805","-89.83083","TREM.PHYLS",0
"2272","108482","1978",7,"19","108482_02","SC DJB KL","6/26/2024",NA,48,37,694,"control","control_1974-1983","30.76805","-89.83083","TREM.PHYLS",0
"2273","108500","1978",7,"19","108500_01","SC DJB CJW","6/25/2024",NA,31,26,220,"impact","impact_1974-1983","30.75667","-89.82611","TREM.PHYLS",0
"2274","108500","1978",7,"19","108500_02","IJ BJB DMDM","6/25/2024",NA,54,38,1028,"impact","impact_1974-1983","30.75667","-89.82611","TREM.PHYLS",0
"2275","108551","1978",7,"19","108551_02","SC DJB KL","6/26/2024",NA,77,61,2788,"impact","impact_1974-1983","30.70222","-89.84417","TREM.PHYLS",0
"2276","108551","1978",7,"19","108551_01","DJB DJB/CJW","6/27/2024",NA,78,58,2974,"impact","impact_1974-1983","30.70222","-89.84417","TREM.PHYLS",0
"2277","109076","1978",8,"29","109076_02","DJB CJW","6/27/2024",NA,61,46,1328,"control","control_1974-1983","30.77861","-89.82972","TREM.PHYLS",0
"2278","109076","1978",8,"29","109076_01","SC DJB CJW","6/27/2024",NA,67,50,2038,"control","control_1974-1983","30.77861","-89.82972","TREM.PHYLS",0
"2279","115142","1979",10,"24","115142_01","IJ DHB.SC ","6/27/2024",NA,81,60,3727,"control","control_1974-1983","30.76805","-89.83083","TREM.PHYLS",0
"2280","115142","1979",10,"24","1152142_02","SC JT KL","6/27/2024",NA,74,61,2764,"control","control_1974-1983","30.76805","-89.83083","TREM.PHYLS",11
"2281","118276","1980",10,"23","118276_01","DD KL CHW CNW","1/17/2024",NA,60,49,NA,"control","control_1974-1983","30.76805","-89.83083","TREM.PHYLS",0
"2282","118276","1980",10,"23","118276_02","GC","1/17/2024",NA,89,64,NA,"control","control_1974-1983","30.76805","-89.83083","TREM.PHYLS",0
"2283","124399","1982",1,"28","124399_02","JT SC KL","6/27/2024",NA,74,54,2200,"control","control_1974-1983","30.77861","-89.82972","TREM.PHYLS",1
"2284","124399","1982",1,"28","124399_01","DJB KL","6/27/2024",NA,93,67,5063,"control","control_1974-1983","30.77861","-89.82972","TREM.PHYLS",0
"2285","136244","1984",7,"17","136244_01","DJB GMC","6/27/2024",NA,139,104,15681,"impact","impact_1984-1993","30.74055","-89.82694","TREM.PHYLS",0
